"","ffid","pod_num","rms_signal.p","rms_noise.p","snr.p","name","Stage","X_Coord_Evt","Y_Coord_Evt","TVD_SS_Evt","Dist.From.Mid.Perf.Depth.From.Wellbore","X","Y","Z","DistToGeophone","DistX","DistY","DistZ","DistPlanar","IncidenceAngle","dom_freq"
"20",38977,60,0.002091,0.000391,5.353045,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764447.32952056,567724.06497535,3051.77150708219,2592.96714339649,311.454520561267,2279.49752465007,1195.97898119906,2300.67661422979,27.4671219343015,200.698227
"21",38977,61,0.001824,0.000369,4.94499,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764447.52696546,567723.719753923,3100.97981743974,2570.9711911877,311.651965461439,2279.84274607676,1146.77067084151,2301.04539164589,26.4902624295374,157.644562
"22",38977,62,0.002814,0.000369,7.63264,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764447.63006304,567723.264727963,3150.18758590335,2549.82224344543,311.755063044606,2280.29777203745,1097.5629023779,2301.5101886572,25.4959204516036,196.020721
"23",38977,63,0.001601,0.000353,4.529671,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764447.72692667,567722.80244672,3199.39531856158,2529.45974601039,311.851926673437,2280.76005328028,1048.35516971967,2301.9813302477,24.485197320773,265.939484
"24",38977,64,0.001845,0.000356,5.174384,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764447.84976774,567722.353766876,3248.61311665119,2509.88386726891,311.974767744076,2281.20873312373,999.137371630062,2302.44251606613,23.4582744758937,187.691879
"25",38977,65,0.002285,0.000319,7.151762,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764447.97527863,567721.906599957,3297.82092202867,2491.12954519915,312.100278631551,2281.65590004309,949.929566252576,2302.90256635475,22.4157702408578,109.798347
"26",38977,66,0.003813,0.000378,10.0925,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764448.14995326,567721.63409557,3347.02971180729,2473.05697600155,312.274953262415,2281.92840442969,900.720776473956,2303.19623336313,21.3591891525015,136.655182
"27",38977,67,0.002611,0.000337,7.738587,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764448.33171497,567721.386769229,3396.23864348982,2455.81507582971,312.456714970991,2282.17573077139,851.511844791429,2303.46592439575,20.2876134172266,197.133957
"28",38977,68,0.003601,0.000365,9.87353,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764448.57520219,567721.310004333,3445.45789572174,2439.28909203164,312.700202194043,2282.25249566662,802.29259255951,2303.57501949224,19.2022824989929,193.611664
"29",38977,69,0.003403,0.000336,10.134162,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764448.83021909,567721.265279392,3494.66720831447,2423.62455815966,312.955219089286,2282.29722060775,753.083279966782,2303.65396106905,18.1029909319543,189.231018
"30",38977,70,0.003293,0.000343,9.602367,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764449.07079763,567721.260950522,3543.8766052868,2408.82345006168,313.195797632681,2282.3015494782,703.87388299445,2303.69094507171,16.990102567718,202.301575
"31",38977,71,0.003369,0.000371,9.073352,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764449.30798936,567721.266097398,3593.08602205214,2394.93270709047,313.432989357505,2282.29640260222,654.664466229109,2303.71810518315,15.8639480706985,245.633499
"32",38977,72,0.00283,0.000338,8.383295,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764449.47709091,567721.289704724,3642.29570565793,2381.95106525838,313.602090912871,2282.27279527648,605.454782623324,2303.71773086115,14.7252619140787,191.256638
"33",38977,73,0.001188,0.000345,3.442218,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764449.62678125,567721.318588887,3691.51546540524,2369.91030436268,313.751781251747,2282.24391111289,556.235022876015,2303.70949775585,13.5743641263248,198.3367
"34",38977,74,0.001453,0.000379,3.831039,"ImagedPerforations",2,1764135.875,570003.5625,4247.75048828125,-18.7629444518689,1764449.68454158,567721.374067064,3740.72534456335,2358.79947604192,313.809541580966,2282.18843293586,507.025143717895,2303.66240404567,12.4126236873284,98.284935
"35",38979,41,0.001134,0.000371,3.053904,"ImagedPerforations",2,1764133.875,569961.75,4231.125,-2.13745617061886,1764444.74791641,567717.459845816,2116.77603091968,3099.02433507359,310.872916414635,2244.29015418398,2114.34896908032,2265.71848788134,43.0207189817436,109.597107
"36",38979,42,0.000799,0.000391,2.0425,"ImagedPerforations",2,1764133.875,569961.75,4231.125,-2.13745617061886,1764444.80288498,567717.924540023,2165.9836920268,3065.32828036295,310.927884977544,2243.82545997656,2065.1413079732,2265.26573374861,42.3540287523078,190.120331
"37",38979,43,0.000983,0.000359,2.739355,"ImagedPerforations",2,1764133.875,569961.75,4231.125,-2.13745617061886,1764444.88552924,567718.432920784,2215.19081348384,3032.02732698163,311.010529240826,2243.31707921554,2015.93418651616,2264.7735134443,41.6731163712003,124.915184
